feature	importance
pvr	0.0004571628121321773
fcgr2a	0.00045692297959471336
cd93	0.0004568901055931189
asah1	0.00045673961889619824
gipr	0.00045649851951966856
dennd2b	0.00045645690851292407
cblif	0.00045612589947039366
ncr1	0.0004560972373838849
pag1	0.0004557792580318835
spink1	0.00045565432775406147
thpo	0.0004555741828118343
cxcl8	0.00045500482877383315
rexo2	0.00045500322226238595
ivd	0.0004542552967445544
brdt	0.00045411971050772346
sirt5	0.00045393593813680596
bpifa2	0.00045387701359324225
bmp6	0.0004535600497731612
epo	0.00045333055555355666
lamp1	0.0004531317653483142
cenpj	0.0004526039164714885
ifng	0.00045249511722254566
adgre2	0.00045249365582867267
tbc1d17	0.0004524205673099177
ptx3	0.00045217381369469484
fmr1	0.0004521399381110699
vat1	0.00045207110923157145
sit1	0.00045072951472079325
plg	0.0004506065027942862
ctsf	0.0004502107312958422
tada3	0.0004500058341659395
cd209	0.0004490410975446505
ctbs	0.00044834065929589775
prg3	0.00044825363659023286
ccn1	0.00044807240702432846
arg1	0.00044582225811843284
alcam	0.000445229279831803
cacna1h	0.0004450574821688318
scn3b	0.0004446314963290016
tnn	0.00044450496347475004
ccl23	0.00044428710132362286
arnt	0.00044403918045751283
mad1l1	0.0004439284126089165
cbln1	0.0004430249658511765
hsd11b1	0.00044253240504576595
arid4b	0.0004423466482634439
dkk4	0.00044231733796422536
s100a12	0.0004420585035825673
gsn	0.0004420186516692767
chrdl1	0.0004417870439198269
c1qtnf1	0.00044154771358628905
plau	0.0004414373579310817
naaa	0.00044071033777475253
cd274	0.00044042634064434054
il17rb	0.0004399599449214548
pdzk1	0.0004392171805499425
mrps16	0.0004388650032126178
chad	0.0004386563681795777
ranbp1	0.00043841537224918075
ptprm	0.0004382768481625915
psmg3	0.00043824445373883797
sparc	0.0004377177267726722
bst1	0.000436829553909268
atp1b2	0.00043674495819967616
ltbp2	0.00043630073786656226
fdx1	0.00043558022255542144
pcdhb15	0.00043556460258032065
reg1a	0.0004352222247903222
slitrk1	0.00043475546031627473
cgb3_cgb5_cgb8	0.00043474662846542745
dlk1	0.0004346765830506508
mrpl24	0.0004337467801441031
rnase4	0.00043295709228278225
ahsa1	0.0004329468071219672
nphs1	0.000432869676414672
cpb1	0.00043237512146205464
dcun1d2	0.000432318804318033
pvalb	0.00043190586285300807
cd7	0.0004316800918584092
mtpn	0.0004305980879711074
cst3	0.0004305710584978759
siglec7	0.00042977958328743846
babam1	0.0004294432334532472
akap12	0.0004291264177565921
palm2	0.0004286455490858881
rps10	0.00042838962749128516
cep290	0.0004283464944190435
sell	0.00042803856393848244
mnda	0.0004278839621022336
cdc25a	0.00042746906542881144
gid8	0.0004271533732710724
tpsab1	0.000426859294187982
csf2ra	0.0004268224293856164
mepe	0.0004264117647076207
serpini1	0.0004257943046637597
cd40	0.0004255688455518321
cd82	0.00042519358107186037
prkcq	0.0004250718103713229
btd	0.00042446735054835845
igsf21	0.00042407846308430906
vwa5a	0.0004240163383689255
psg1	0.000423741091565967
nt5e	0.0004229170840708484
glrx	0.0004228048790404973
cntn2	0.0004228012461632468
col3a1	0.0004227719174608596
nlgn1	0.0004224858710761962
lysmd3	0.00042239993278379823
ppme1	0.0004222817924149904
il33	0.0004222267351908618
ren	0.0004219510224230613
ca5a	0.0004208566971403209
hjv	0.0004208254651902987
ace	0.0004201451086764584
tnfrsf9	0.00041979734921797574
tarm1	0.00041950147297865783
yju2	0.0004192765156704932
gfod2	0.0004192629763075155
b4galt1	0.00041890366323442564
ctrl	0.0004185173028268676
asrgl1	0.0004183288492134367
gabarapl1	0.00041791990901252323
ptprr	0.00041687671203759463
lif	0.00041685598097403583
saa4	0.000415981171603031
adm	0.0004159668158959393
nptn	0.00041562662804493707
il12rb1	0.00041558498718977473
palm3	0.000415527218816246
b2m	0.00041495184895706084
muc16	0.0004148534662117989
tnfrsf17	0.00041467270248941786
mfap3l	0.0004143497554914568
aldh1a1	0.0004141810801438866
scly	0.00041393891861990387
eif5a	0.0004134285150733868
clec2l	0.0004134072262674428
gas6	0.0004133297043716351
slitrk2	0.0004130788449298656
gbp2	0.00041276562640228957
spag1	0.00041268077302852944
tjp3	0.0004126296640770157
fstl1	0.00041262147775165465
raly	0.00041237293157795783
cngb3	0.000412258117972355
mmp13	0.0004118840763130891
pdcd1	0.00041133123195048765
hs3st3b1	0.00041118071919972606
galnt2	0.000410708718978827
eif5	0.00040995892262677455
lpa	0.00040926058201972657
sil1	0.0004092447876764789
znf174	0.0004091080327273625
fcar	0.00040858573754860405
defb118	0.00040855578398149
mcts1	0.0004083775923520879
col9a2	0.0004077140037013219
m6pr	0.00040760154850903263
ak1	0.0004070891801561616
lrig1	0.00040664180795196495
ccl19	0.00040656398801730824
cd74	0.00040589364687396027
lilra3	0.0004054022676702483
gpr15l	0.0004053035537219512
cd84	0.00040526019557771776
ctag1a_ctag1b	0.0004046987119664226
scp2	0.00040468008482700375
ccl14	0.0004046649787088654
ca1	0.0004045745563937593
epha4	0.00040457021974672964
sestd1	0.00040434952053854654
psrc1	0.0004041641498313227
c1qa	0.00040408897356272527
cntf	0.000403545383262671
tshb	0.00040328562485822487
actn4	0.00040317756965618806
hla_dra	0.00040244733229180757
serpina7	0.00040230499778043795
dcn	0.00040218308250821366
kir3dl2	0.000402001562515847
angpt1	0.00040155307238679027
bmp4	0.00040151303451416154
orm1	0.0004014962365278446
serpind1	0.00040136503831347337
ptpn9	0.0004009661496837992
psmd9	0.0004009052373389946
cd164l2	0.0004005947842256426
robo2	0.000400551977095211
ifi30	0.0003997579849731778
dnlz	0.0003996895026821545
coro1a	0.0003994135301456056
tnfsf11	0.0003991543289590765
khdc3l	0.00039896952020697466
irak4	0.00039875112585786117
galnt10	0.0003985927310612043
prkag3	0.0003985477738137548
anxa1	0.0003985368846760215
rpl14	0.00039848965070430383
pde1c	0.00039839533482995056
kynu	0.00039820167336101304
klkb1	0.0003975749780881062
cxcl1	0.00039738653144079866
lect2	0.00039731326691673925
ambp	0.00039731221704771057
ranbp2	0.0003971307782244911
vegfb	0.000397014417302147
sod2	0.00039672234002147963
sirpb1	0.0003963553475148237
cd22	0.00039626971749008014
casp3	0.00039618944634819346
fgf20	0.0003960768787962338
cdh1	0.00039566802068065446
ggt5	0.00039566595895131735
nbl1	0.00039543268572854516
pdgfa	0.00039516009056462826
nop56	0.00039493638614964674
prr5	0.0003947693331450615
tnfrsf21	0.0003946961746239636
ssc5d	0.00039454985281126925
st3gal1	0.0003942713950823346
tnxb	0.000393708601363566
calca	0.00039347232198091097
cd177	0.0003932846498683483
prss22	0.00039324511210646514
fzd8	0.0003922491804106441
pzp	0.00039220054846360525
stx16	0.00039124878956420836
icam4	0.00039100163669559076
cxcl11	0.00039077820079611134
megf10	0.00039031163002484855
entpd5	0.0003902904862558874
upk3bl1	0.0003900977775760886
map4k5	0.00039007756445987084
rbm25	0.0003898272740070796
cd6	0.0003897577973059413
lilrb2	0.00038953139015978884
nid2	0.0003894177855670511
s100a3	0.00038905559643251744
adamtsl5	0.00038883221908308493
fam13a	0.0003887257054984637
itih3	0.00038786282482979766
cd248	0.0003877045693334441
asgr1	0.0003875735043958873
fgfbp2	0.0003873104948456926
myoc	0.00038715847583508474
slc39a5	0.00038715596852642185
ids	0.0003869615237726898
prkra	0.00038561581328817776
myom1	0.00038524595765546094
eif1ax	0.0003849119976541167
cxadr	0.0003848974610086629
dock9	0.00038488098207470106
bcam	0.0003841441297952548
il2	0.00038410773656738105
slamf8	0.00038406034739974225
cebpb	0.00038360550896830763
tcp11	0.00038345872476243874
ppbp	0.00038330874180135874
amy2b	0.0003833034017200768
megf11	0.00038313724464332765
