feature,importance
myh7b,0.000385858159589683
cd4,0.00038585537306374797
prl,0.0003853512658397413
ppp1r2,0.0003849043212669934
cdc26,0.00038464180001294935
wasl,0.00038432429820073945
ldlr,0.0003842575266717148
cxcl8,0.0003840732149917951
pikfyve,0.000384006078840963
agxt,0.00038390740236114127
amigo1,0.00038343871399851574
gh1,0.00038332368448810945
caly,0.00038325720827304553
ppy,0.00038299900224514425
creg1,0.000382322040413317
cdh2,0.00038215481204912147
trem2,0.0003817026172361002
igsf3,0.0003815172154168546
chi3l1,0.0003814048501882982
enpp7,0.00038129820743823696
mad1l1,0.00038121039784745403
atp5po,0.00038072848252216024
lbp,0.00038069960051314216
lpo,0.000380672133514831
efcab2,0.0003804085720185255
il3,0.00038025192475867086
lsm1,0.00038020193238319505
bst2,0.00037979129115239314
oxt,0.0003795893151192114
klk7,0.000379284534801983
taldo1,0.0003791582699358357
dgkz,0.0003791026352119888
aplp1,0.0003789808034159892
setmar,0.00037874741685251954
cxcl9,0.0003784832936569676
naga,0.0003782732427445332
clstn1,0.00037779702925401704
ism1,0.0003775836597756256
timp3,0.0003775707243381393
ighmbp2,0.00037754155907217414
tcof1,0.0003775075940065249
crebzf,0.0003773091284697012
optc,0.00037677908143833225
c1rl,0.00037672288125398387
col4a1,0.0003766684380849603
pltp,0.0003765880431424795
fut1,0.00037654054601944116
ece1,0.00037647158786297956
clec4c,0.0003759816841512951
ppm1f,0.0003759753801572971
esyt2,0.00037525331915593126
atp5f1d,0.0003750521492297175
brd2,0.0003748699737273764
krt18,0.00037480360656550165
psmc3,0.00037463264077483094
agr3,0.00037453387074552194
nudt2,0.00037433937155461933
cxcl10,0.0003742241723504021
pdia3,0.0003740346741389692
apcs,0.00037380996963817564
nectin2,0.0003737809702892288
s100a4,0.0003737304539511267
eci2,0.0003736864797596643
psme2,0.00037333970047989114
cgn,0.0003727856737902934
il1rl1,0.0003727772720836711
ror1,0.0003727741589200763
numb,0.00037251031440016394
denr,0.0003723086145810411
tmed10,0.00037209022819155267
ptpn1,0.0003718814858070917
ltbr,0.000371840794156598
fcrlb,0.0003712698293055974
rbp2,0.00037120145609957633
alcam,0.00037112438883952494
cmc1,0.0003711132706782294
tlr3,0.0003710307119545838
comp,0.0003708449658594292
il17c,0.00037065528937667015
psmg3,0.0003705986113275206
stx7,0.0003699068906780706
pappa,0.0003697985187650815
slamf7,0.0003697153181741538
dpt,0.0003696267417116794
gabarap,0.00036962518642739305
